id,lat,lon,name,type,sport,access,opening_hours,surface,lit,wheelchair,operator,dog
way/1164261632,37.57801396,-122.33449132000001,,swimming_pool,,,,,,,,
way/1164261633,37.580648000000004,-122.33585534000001,,swimming_pool,,,,,,,,
way/1164261634,37.58113772,-122.33628641,,swimming_pool,,,,,,,,
way/1164261635,37.58161937142857,-122.33532859285715,,swimming_pool,,,,,,,,
way/1164309740,37.79177583974359,-122.39021695769232,,garden,,,,,,,,
way/1164309744,37.79196932142857,-122.39016014285714,,garden,,,,,,,,
way/1164309745,37.79178603030303,-122.38996423939393,,garden,,,,,,,,
way/1164309746,37.7914844875,-122.38999483333333,,garden,,,,,,,,
way/1164309747,37.79102161923077,-122.38973994615384,,garden,,,,,,,,
way/1164309748,37.7914914,-122.38962938125,,garden,,,,,,,,
way/1164309749,37.79143546153846,-122.38961846153846,,garden,,,,,,,,
way/1164309751,37.79094363846154,-122.38958698461539,,garden,,,,,,,,
way/1164309753,37.79106335833333,-122.38922615416668,,garden,,,,,,,,
way/1164435984,37.725237400000005,-122.41721364,,pitch,basketball,,,,,,,
way/1164435985,37.72530368,-122.4169541,,pitch,basketball,,,,,,,
way/1164435986,37.724981,-122.41673327999999,,pitch,baseball,,,,,,,
way/1164435987,37.72492262,-122.41704827999999,,pitch,baseball,,,,,,,
way/1164435994,37.72512168,-122.41718364,,pitch,four_square,,,,,,,
way/1164435995,37.72506138,-122.4171576,,pitch,four_square,,,,,,,
way/1164435996,37.72513998,-122.41710559999999,,pitch,four_square,,,,,,,
way/1164435997,37.72508038,-122.41708200000001,,pitch,four_square,,,,,,,
way/1164435998,37.72500902,-122.41655161999999,,pitch,four_square,,,,,,,
way/1164435999,37.725067280000005,-122.41657218,,pitch,four_square,,,,,,,
way/1164436000,37.72511052,-122.41678496,,pitch,,,,,,,,
way/1164436001,37.72520464,-122.41682295999999,,pitch,,,,,,,,
way/1164436002,37.72521692,-122.41663525999999,,pitch,basketball,,,,,,,
way/1164436003,37.72534142,-122.41668708,,pitch,basketball,,,,,,,
way/1164672382,37.783453120000004,-122.47175378,,pitch,,,,,,,,
way/1164672387,37.78367268,-122.47175372000001,,pitch,basketball,,,,,,,
way/1164672388,37.7837359,-122.47165938571428,,pitch,basketball,,,,,,,
way/1164672391,37.7834867,-122.4716361,,pitch,four_square,,,,,,,
way/1164672392,37.7835761,-122.47164496,,pitch,four_square,,,,,,,
way/1164672393,37.78362254285714,-122.47162324285715,,pitch,four_square,,,,,,,
way/1164672394,37.78362022857142,-122.47167518571429,,pitch,four_square,,,,,,,
way/1164672395,37.7835198,-122.47154556000001,,pitch,,,,,,,,
way/1164672396,37.783773425,-122.47173603125,,playground,,private,,,,,,
way/1164691434,37.77364796,-122.42851816,,pitch,,,,,,,,
way/1164691435,37.77374484285714,-122.42855825714285,,pitch,basketball,,,,,,,
way/1164691436,37.77371866,-122.42863922,,pitch,four_square,,,,,,,
way/1164691437,37.77377232,-122.4286548,,pitch,four_square,,,,,,,
way/1164691441,37.77390328095238,-122.42856629999999,,playground,,private,,,,,,
way/1164691442,37.77407132333334,-122.42859864666666,,playground,,private,,,,,,
way/1164692669,37.77363882352942,-122.42810795294118,Page Street Community Garden,garden,,,,,,limited,,
way/1164693972,37.773849580000004,-122.42279632,,pitch,four_square,,,,,,,
way/1164693973,37.77391158,-122.42280942,,pitch,four_square,,,,,,,
way/1164693974,37.77383476,-122.42290952,,pitch,four_square,,,,,,,
way/1164694460,37.767077855000004,-122.42151070499999,,pitch,basketball,,,,,,,
way/1164695345,37.77574066666667,-122.42235963333333,,pitch,baseball,,,,,,,
way/1164741934,37.783619785,-122.471809885,,pitch,tetherball,,,,,,,
way/1164741935,37.783531440000004,-122.471586415,,pitch,tetherball,,,,,,,
way/1164743159,37.779195275,-122.45751619166667,,sports_centre,basketball;tennis;volleyball,,,,,,,
way/1164744625,37.7750214,-122.47602108000001,,pitch,baseball,,,,,,,
way/1164744628,37.77527276153846,-122.47605983846152,,playground,,private,,,,,,
way/1164745940,37.763027685714285,-122.47118845714284,,playground,,private,,,,,,
way/1164748014,37.76328674,-122.46329632,,pitch,basketball,,,,,,,
way/1164748398,37.76258526,-122.45182014,,pitch,four_square,,,,,yes,,
way/1164748399,37.76251714285714,-122.4517651,,sports_centre,basketball;four_square;tennis,,,,,yes,,
way/1164749579,37.7736069,-122.45037841999999,,pitch,four_square,,,,,,,
way/1164749580,37.773645599999995,-122.45007194,,pitch,four_square,,,,,,,
way/1164749581,37.7736337,-122.45016546,,pitch,four_square,,,,,,,
way/1164749582,37.77361918,-122.45028836000002,,pitch,four_square,,,,,,,
way/1164749583,37.773761560000004,-122.45054778,,pitch,four_square,,,,,,,
way/1164749584,37.77374958,-122.45033733999999,,pitch,basketball,,,,,,,
way/1164749585,37.77390166,-122.45054352,,pitch,soccer,,,,,,,
way/1164749586,37.773789944444445,-122.45016427777779,,playground,,private,,,,,,
way/1164749587,37.77408558,-122.4505525,,pitch,basketball,,,,,,,
way/1164749841,37.77802348,-122.44603818,,pitch,basketball,,,,,,,
way/1164749842,37.77806312,-122.44604555999999,,pitch,,,,,,,,
way/1164749843,37.777995700000005,-122.44603176000001,,pitch,,,,,,,,
way/1164749844,37.777927520000006,-122.44601915999999,,pitch,,,,,,,,
way/1164749845,37.77815614,-122.4460783,,pitch,four_square,,,,,,,
way/1164749846,37.77816422,-122.44601149999998,,pitch,four_square,,,,,,,
way/1164749886,37.77816186,-122.44652756,,pitch,soccer,,,,,,,
way/1164749887,37.7781533,-122.44669887777779,,playground,,private,,,,,,
way/1164753551,37.79632212,-122.46209724,,sports_centre,tennis,,,,,,,
way/1164754851,37.79881384,-122.45932995999999,,pitch,tennis,,,,,,,
way/1164814781,37.78480624,-122.48449006000001,,pitch,basketball,,,,,,,
way/1164814785,37.784690319999996,-122.48437301999999,,pitch,four_square,,,,,,,
way/1164816319,37.78859386,-122.44959639999999,,pitch,basketball,,,,,,,
way/1164817495,37.80135171818182,-122.42006187272727,,sports_centre,basketball;tennis,,,,,,,
way/1164818037,37.74979784285714,-122.4986009257143,,pitch,baseball,,,,,,,
way/1164818038,37.750435833333334,-122.49912887777776,,playground,,private,,,,,,
way/1164818519,37.750517439999996,-122.46887716,,sports_centre,tennis,,,,,,,
way/1164819748,37.74829236,-122.43850866,,pitch,,,,,,,,
way/1164819749,37.74824008571428,-122.43859772857142,,sports_centre,basketball;tennis,,,,,,,
way/1164819961,37.74425772,-122.4404699,,pitch,tennis,,,,,,,
way/1164820135,37.76080767843138,-122.39973594705883,,sports_centre,tennis,,,,,,,
way/1164820369,37.75691906666667,-122.39718071666665,,sports_centre,basketball;tennis,,,,,,,
way/1164828546,37.73825068,-122.48346810000001,,sports_centre,tennis,,,,,,,
way/1164832022,37.74322717272727,-122.48048283636363,,sports_centre,basketball;four_square;tennis,,,,,,,
way/1164832980,37.729027259999995,-122.48448045999999,,pitch,tennis,,,,,,,
way/1164832981,37.72911244,-122.48435404,,pitch,tennis,,,,,,,
way/1164832982,37.729283599999995,-122.48410134000001,,pitch,tennis,,,,,,,
way/1164832983,37.72919844,-122.48422776,,pitch,tennis,,,,,,,
way/1164832984,37.72937,-122.4839757,,pitch,tennis,,,,,,,
way/1164832985,37.72911836,-122.48370557999999,,pitch,tennis,,,,,,,
way/1164832986,37.7287756,-122.48421035999999,,pitch,tennis,,,,,,,
way/1164832987,37.7288608,-122.48408394,,pitch,tennis,,,,,,,
way/1164832988,37.72894676,-122.48395764,,pitch,tennis,,,,,,,
way/1164832989,37.72903194,-122.48383120000001,,pitch,tennis,,,,,,,
way/1164833752,37.73057872,-122.47782388,,pitch,basketball,,,,,,,
way/1164833753,37.73058032,-122.47797188,,pitch,basketball,,,,,,,
way/1164833754,37.730580880000005,-122.47811807999999,,pitch,basketball,,,,,,,
way/1164833755,37.73057638,-122.47757157999999,,pitch,basketball,,,,,,,
way/1164836034,37.74282882,-122.46423266,,pitch,basketball,,,,,,,
way/1164836466,37.73497212,-122.47838515999999,,pitch,tennis,,,,,,,
way/1164836467,37.73497774,-122.47817777999998,,pitch,tennis,,,,,,,
way/1164837248,37.72519848,-122.48333132,,pitch,tennis,,,,,,,
way/1164837249,37.72525218,-122.48347102,,pitch,tennis,,,,,,,
way/1164837250,37.72530594,-122.48361092,,pitch,tennis,,,,,,,
way/1164837251,37.72560744,-122.48343792,,pitch,tennis,,,,,,,
way/1164837252,37.725553739999995,-122.48329802,,pitch,tennis,,,,,,,
way/1164837253,37.72550004,-122.48315832,,pitch,tennis,,,,,,,
way/1164837254,37.725661439999996,-122.48357831999999,,pitch,tennis,,,,,,,
way/1164837255,37.72571514,-122.48371821999999,,pitch,tennis,,,,,,,
way/1164837256,37.72592202,-122.48330117999998,,pitch,tennis,,,,,,,
way/1164837257,37.72586502,-122.48315232,,pitch,tennis,,,,,,,
way/1164837258,37.7258076,-122.48300218,,pitch,tennis,,,,,,,
way/1164837259,37.72603714,-122.48360210000001,,pitch,tennis,,,,,,,
way/1164837260,37.725989000000006,-122.48347624,,pitch,tennis,,,,,,,
way/1164837261,37.7253532,-122.48373383999999,,pitch,tennis,,,,,,,
way/1164838070,37.725031380000004,-122.47376548,,sports_centre,basketball;tennis,,,,,,,
way/1164843190,37.72927652,-122.47270547999999,,pitch,tennis,,,,,,,
way/1164843191,37.72940284,-122.4727138,,pitch,tennis,,,,,,,
way/1164843192,37.729528540000004,-122.47272319999999,,pitch,tennis,,,,,,,
way/1164862060,37.73800054,-122.3838133,,pitch,basketball,,,,,,,
way/1164865416,37.71635402727273,-122.45659689090908,,sports_centre,basketball;tennis,,,,,,,
way/1164867383,37.720020749999996,-122.4333375625,,sports_centre,basketball;tennis,,,,,,,
way/1164867385,37.720478455813954,-122.43320511627907,,pitch,baseball,,,grass;dirt,,,,
way/1164867543,37.719052,-122.41303177,,sports_centre,tennis,,,,,,,
way/1164867544,37.71910844,-122.41362752,,sports_centre,tennis,,,,,,,
way/1164867545,37.71909225555555,-122.41230956666666,,sports_centre,tennis,,,,,,,
way/1164875486,37.7292579,-122.37509752000001,,pitch,tennis,,,,,,,
way/1164875487,37.7293709,-122.37499934,,pitch,tennis,,,,,,,
way/1164875488,37.729179699999996,-122.37465913999999,,pitch,tennis,,,,,,,
way/1164875489,37.72907156,-122.37475468,,pitch,tennis,,,,,,,
way/1164875490,37.7286416,-122.37432184,,pitch,basketball,,,,,,,
way/1164875491,37.72878948,-122.37458024,,pitch,basketball,,,,,,,
way/1164875492,37.72853158,-122.37408846000001,,pitch,four_square,,,,,,,
way/1164875493,37.72849412,-122.37402368000001,,pitch,four_square,,,,,,,
way/1164904719,37.770692044444445,-122.45841554444445,,sports_centre,tennis,,,,,,,
way/1164912719,37.75167247142857,-122.43575995714285,,pitch,basketball,,,,,,,
way/1164912720,37.7518673,-122.43536151999999,,pitch,basketball,,,,,,,
way/1164912721,37.7517147,-122.43532387999998,,pitch,baseball,,,,,,,
way/1164915111,37.701400385,-122.46672912,,pitch,tetherball,,,,,,,
way/1164915849,37.69517570000001,-122.48168466,,pitch,four_square,,,,,,,
way/1164915850,37.69517624,-122.48161181999998,,pitch,four_square,,,,,,,
way/1164917344,37.6913316,-122.49038350000001,,track,running,,,,,,,
way/1164917347,37.69049971304348,-122.49011408695652,,playground,,private,,,,,,
way/1164919002,37.68521497142857,-122.47717975714285,,playground,,private,,,,,,
way/1165497475,37.73977943999999,-122.47598531999999,,sports_centre,basketball;tennis,,,,,,,
way/1166119453,37.7084658,-122.48453196,,pitch,tennis,,,,yes,,,
way/1166119454,37.70873512,-122.48470234000001,,pitch,tennis,,,,yes,,,
way/1166119455,37.70850096,-122.4847873,,pitch,tennis,,,,yes,,,
way/1166119919,37.70830272857143,-122.48512239285715,,swimming_pool,,,,,,,,
way/1166129434,37.713998319999995,-122.43253372,,pitch,,,,,,,,
way/1166129435,37.71415742,-122.43247918,,pitch,,,,,,,,
way/1166129436,37.714693520000004,-122.43223017999999,,pitch,basketball,,,asphalt,,,,
way/1166129438,37.71379416,-122.43283521999999,,pitch,tennis,,,,,,,
way/1166129439,37.71375904,-122.43267308,,pitch,tennis,,,,,,,
way/1166129440,37.7137243,-122.43251322,,pitch,tennis,,,,,,,
way/1166129442,37.71494476,-122.43216562,,pitch,boules,,,,,,,
way/1166192804,37.76037262,-122.39575992,,pitch,four_square,,,,,,,
way/1166192805,37.76037526,-122.39571534,,pitch,four_square,,,,,,,
way/1166193097,37.73675206666667,-122.42131366666666,,playground,,private,,,,,,
way/1166194688,37.730871,-122.47058014,,pitch,four_square,,,,,,,
way/1166194689,37.73083856,-122.47050376,,pitch,four_square,,,,,,,
way/1166194690,37.73080414,-122.4704233,,pitch,four_square,,,,,,,
way/1166194691,37.73073754,-122.47026664,,pitch,four_square,,,,,,,
way/1166194692,37.73076994,-122.47034304000002,,pitch,four_square,,,,,,,
way/1166194693,37.730983560000006,-122.47020061999999,,pitch,four_square,,,,,,,
way/1166194694,37.73092558,-122.47023931999999,,pitch,four_square,,,,,,,
way/1166194695,37.73104138,-122.47016135999999,,pitch,four_square,,,,,,,
way/1166194697,37.73122712,-122.46985548,,pitch,four_square,,,,,,,
way/1166194698,37.73116592,-122.46985946,,pitch,four_square,,,,,,,
way/1166194699,37.731311160000004,-122.47000557999999,,pitch,four_square,,,,,,,
way/1166194700,37.731411060000006,-122.46999937999999,,pitch,four_square,,,,,,,
way/1166194701,37.73140486,-122.46986454,,pitch,four_square,,,,,,,
way/1166194702,37.731305559999996,-122.46987098,,pitch,four_square,,,,,,,
way/1167088623,37.79043834,-122.454758,,pitch,pickleball,yes,,,,,,
way/1167098648,37.7624804,-122.47678424,,pitch,four_square,,,,,,,
way/1167098649,37.7624759,-122.47686794,,pitch,four_square,,,,,,,
way/1167129511,37.79219128,-122.41383734000001,,pitch,basketball,private,,,,,,
way/1167361371,37.781028811111106,-122.44413193333334,,garden,,,,,,,,
way/1167361372,37.7809073,-122.44424919999999,,garden,,,,,,,,
way/1167361373,37.780931685714286,-122.44411475714286,,garden,,,,,,,,
way/1167361374,37.78078552,-122.44424022000001,,garden,,,,,,,,
way/1167361375,37.7808155,-122.4440713875,,garden,,,,,,,,
way/1167361376,37.78070808333333,-122.44424428333333,,garden,,,,,,,,
way/1167361377,37.78070214,-122.44407566,,garden,,,,,,,,
way/1167361379,37.78062748,-122.44398475,,garden,,,,,,limited,,
way/1167361380,37.7806004,-122.44421378,,garden,,,,,,,,
way/1167361381,37.78051397777778,-122.44398944444444,,garden,,,,,,,,
way/1167361382,37.78048332857143,-122.44421678571429,,garden,,,,,,,,
way/1167361383,37.78041755714286,-122.44395715714286,,garden,,,,,,,,
way/1167361384,37.78039774285714,-122.44421258571428,,garden,,,,,,,,
way/1167361385,37.780281475,-122.444212325,,garden,,,,,,,,
way/1167361386,37.7803049125,-122.443953925,,garden,,,,,,,,
way/1167361388,37.7801993,-122.44392702857144,,garden,,,,,,,,
way/1167361389,37.78012553076923,-122.44419353846153,,garden,,,,,,,,
way/1167361391,37.779972611111106,-122.44414367777777,,garden,,,,,,,,
way/1167361392,37.78008788,-122.44398252,,garden,,,,,,,,
way/1167361393,37.78000858,-122.44394050000001,,garden,,,,,,,,
way/1167361394,37.77991232222222,-122.44387774444446,,garden,,,,,,,,
way/1167361395,37.77986916363636,-122.44412682727274,,garden,,,,,,,,
way/1167361396,37.779762579999996,-122.44407698,,garden,,,,,,,,
way/1167361397,37.779789925,-122.4439038125,,garden,,,,,,,,
way/1167361398,37.77967694,-122.44382229,,garden,,,,,,,,
way/1167361399,37.77967081111111,-122.44407442222223,,garden,,,,,,,,
way/1167389987,37.78035975,-122.4451141875,,garden,,,,,,,,
way/1167389988,37.78035585,-122.44499026666666,,garden,,,,,,,,
way/1167389989,37.7802045875,-122.444971075,,garden,,,,,,,,
way/1167389990,37.780049149999996,-122.44505755,,garden,,,,,,,,
way/1167389991,37.78016265,-122.445067775,,garden,,,,,,,,
way/1167389993,37.77994158571429,-122.44506552857142,,garden,,,,,,,,
way/1167389994,37.779854220000004,-122.44504498,,garden,,,,,,,,
way/1167389995,37.77983511428572,-122.44493594285714,,garden,,,,,,,,
way/1167389996,37.78025555,-122.44506154999999,,garden,,,,,,,,
way/1167389997,37.780653722222226,-122.44511377777778,,garden,,,,,,,,
way/1167389998,37.78051595555556,-122.44511122222222,,garden,,,,,,,,
way/1167389999,37.77996854,-122.44496704000001,,garden,,,,,,,,
way/1167390000,37.77976174444444,-122.44492833333334,,garden,,,,,,,,
way/1167390001,37.7797544,-122.44505195,,garden,,,,,,,,
way/1167390002,37.77961523076923,-122.4450332923077,,garden,,,,,,,,
way/1167390003,37.77966472857143,-122.44491407142857,,garden,,,,,,,,
way/1167390004,37.77956254,-122.44488071999999,,garden,,,,,,,,
way/1167390006,37.78067793,-122.44500212999999,,garden,,,,,,,,
way/1167390007,37.78007146,-122.44498037999999,,garden,,,,,,,,
way/1167390008,37.779521875,-122.444995,,garden,,,,,,,,
way/1167537862,37.77982657,-122.44311093000002,,garden,,,,,,,,
way/1167537864,37.77978636923077,-122.44299048461538,,garden,,,,,,,,
way/1167537865,37.7799107375,-122.442958625,,garden,,,,,,,,
way/1167537866,37.779998057142855,-122.44295007142857,,garden,,,,,,,,
way/1167537867,37.7799989375,-122.44312533749999,,garden,,,,,,,,
way/1167537869,37.78020757777777,-122.44299313333333,,garden,,,,,,,,
way/1167537870,37.780101099999996,-122.44300013333333,,garden,,,,,,,,
way/1167537871,37.78026176666666,-122.44314747777779,,garden,,,,,,,,
way/1167537872,37.78032171428571,-122.44303838571429,,garden,,,,,,,,
way/1167537874,37.780517833333334,-122.44309478333332,,garden,,,,,,,,
way/1167537875,37.78061184285714,-122.44310335714286,,garden,,,,,,,,
way/1167537876,37.7805808,-122.44320691,,garden,,,,,,,,
way/1167537877,37.780685383333335,-122.44321756666666,,garden,,,,,,,,
way/1167537878,37.7807173,-122.44313867999999,,garden,,,,,,,,
way/1167537879,37.78082862857143,-122.44316437142857,,garden,,,,,,,,
way/1167537880,37.78089988181818,-122.4432927090909,,garden,,,,,,,,
way/1167537881,37.780777771428575,-122.44324902857143,,garden,,,,,,,,
way/1167537882,37.780909533333336,-122.44318641666666,,garden,,,,,,,,
way/1167537883,37.781048715789474,-122.44323778947368,,garden,,,,,,,,
way/1167537884,37.78118367142857,-122.44342814285713,,garden,,,,,,,,
way/1167537889,37.78122611111111,-122.44332942222223,,garden,,,,,,,,
way/1167537890,37.78042063076923,-122.44301871538461,,garden,,,,,,,,
way/1167559640,37.76624655,-122.4409655,,pitch,basketball,,,,,,,
way/1168890522,37.78613936000001,-122.38894336000001,,swimming_pool,,private,,,,,,
way/1170886002,37.7846480375,-122.39550944999999,,garden,,,,,,,,
way/1170886005,37.78414004285714,-122.39507545714287,,garden,,,,,,,,
way/1170886006,37.7839943,-122.39487525714286,,garden,,,,,,,,
way/1171563548,37.790234659999996,-122.41299925999999,,pitch,basketball,,,,,,,
way/1172589020,37.7512714,-122.42937962,,garden,,,,,,,,
way/1173216737,37.761790994117646,-122.38702918235295,,garden,,,,,,,,
way/1173216738,37.76279584615385,-122.38721270769231,,garden,,,,,,,,
way/1174485373,37.79407776666667,-122.41744331666666,Washington Hyde Mini Park,playground,,,,,,,San Francisco Parks & Rec,
way/1174842655,37.7138628,-122.42947826,Pitch 1A/B,pitch,soccer,,,,,,,
way/1174842656,37.71428848000001,-122.42933683999999,Pitch 1C/D,pitch,soccer,,,,,,,
way/1174842657,37.71409104,-122.42868528,Pitch 2A/B,pitch,soccer,,,,,,,
way/1174842658,37.71394522000001,-122.42799176000001,Pitch 2C/D,pitch,soccer,,,,,,,
way/1175800007,37.73499966,-122.37539796000002,,garden,,,,,,,,
way/1175800023,37.73398038152174,-122.37596421195651,,recreation_ground,,,,grass,,,,
way/1176009514,37.72820896,-122.41859966,,pitch,soccer,,,,,,,
way/1176009515,37.72853762,-122.4187382,,track,running,,,,,,,
way/1176009518,37.72864244,-122.41874724666667,,playground,,private,,,,,,
way/1176009690,37.729619639999996,-122.41806842000001,,playground,,private,,,,,,
way/1176234060,37.796240166666664,-122.40969354444445,,playground,,private,,,,,,
way/1176350007,37.71118381666667,-122.45656626666666,,pitch,basketball,,,,,,,
way/1176354168,37.73400917692308,-122.38887539999999,,playground,,private,,,,,,
way/1176354169,37.73435005714286,-122.38904261428571,,playground,,private,,,,,,
way/1176354170,37.73412901538462,-122.38831139230768,,playground,,private,,,,,,
way/1176354171,37.73379612,-122.38852638,,pitch,baseball,,,,,,,
way/1176646166,37.872242400000005,-122.46777551999999,,swimming_pool,,,,,,,,
way/1176941364,37.78911782,-122.41971784,,pitch,basketball,,,,,,,
way/1176941365,37.788993899999994,-122.41969264,,pitch,basketball,,,,,,,
way/1176941366,37.7891477,-122.4195755,,pitch,four_square,,,,,,,
way/1176941367,37.7890644,-122.41955909999999,,pitch,four_square,,,,,,,
way/1176941368,37.7889812,-122.4195417,,pitch,four_square,,,,,,,
way/1182811272,37.896717165,-122.52615632499999,,garden,,,,,,,,
way/1182942823,37.58793715714285,-122.37770994285714,,pitch,,,,,,,,
way/1182942825,37.58803976,-122.37714725999999,,dog_park,,,,,,,,
way/1183781230,37.64373604,-122.44920614,,sports_centre,basketball;tennis,,,,,,,
way/1183789285,37.63711384,-122.48830631999999,,pitch,tennis,,,,,,,
way/1183789286,37.637146560000005,-122.48814311999999,,pitch,tennis,,,,,,,
way/1183789287,37.63717894,-122.4879791,,pitch,tennis,,,,,,,
way/1183789288,37.63707804,-122.48848577999999,,pitch,tennis,,,,,,,
way/1183789289,37.63701294,-122.48881506000001,,pitch,tennis,,,,,,,
way/1183789290,37.63704566,-122.4886498,,pitch,tennis,,,,,,,
way/1183789291,37.63697998,-122.48897846,,pitch,tennis,,,,,,,
way/1183848627,37.78833879,-122.46582146,,dog_park,,yes,,,,,,
way/1183999283,37.644682,-122.46029954000001,,pitch,basketball,,,,,,,
way/1183999284,37.64468946,-122.46016010000001,,pitch,basketball,,,,,,,
way/1183999285,37.64467404,-122.46043723999999,,pitch,basketball,,,,,,,
way/1183999286,37.64466522,-122.46057442000001,,pitch,basketball,,,,,,,
way/1183999287,37.644656839999996,-122.46071268,,pitch,basketball,,,,,,,
way/1183999288,37.64441058,-122.4606939,,pitch,basketball,,,,,,,
way/1183999289,37.64441754,-122.46055512000001,,pitch,basketball,,,,,,,
way/1183999290,37.64442636,-122.46041794,,pitch,basketball,,,,,,,
way/1183999291,37.644434360000005,-122.46028024,,pitch,basketball,,,,,,,
way/1183999292,37.64444242,-122.46014127999999,,pitch,basketball,,,,,,,
way/1183999293,37.64422834,-122.46056601999999,,pitch,,,,,,,,
way/1183999294,37.644118739999996,-122.46055798,,pitch,,,,,,,,
way/1183999295,37.6438988,-122.46054276,,pitch,,,,,,,,
way/1183999296,37.64400838,-122.46055080000001,,pitch,,,,,,,,
way/1183999297,37.64378894,-122.46053437999998,,pitch,,,,,,,,
way/1183999298,37.64391824,-122.46020722,,pitch,,,,,,,,
way/1183999299,37.64402784,-122.4602153,,pitch,,,,,,,,
way/1183999300,37.644138139999995,-122.46022248,,pitch,,,,,,,,
way/1183999301,37.64424774,-122.46023052000001,,pitch,,,,,,,,
way/1183999302,37.64380834,-122.46019885999999,,pitch,,,,,,,,
way/1184550054,37.762314833333335,-122.43564888333333,,garden,,,,,,,,
way/1184550055,37.762359700000005,-122.43556158000001,,garden,,,,,,,,
way/1184550056,37.76239389999999,-122.43549172,,garden,,,,,,,,
way/1184550057,37.76243845,-122.43540075,,garden,,,,,,,,
way/1184550058,37.76220563333333,-122.43572070833333,,garden,,,,,,,,
way/1184654612,37.76238308571429,-122.43620005714286,,garden,,,,,,,,
way/1184654613,37.76234785384615,-122.43620264615384,,garden,,,,,,,,
way/1185635262,37.72694864,-122.43537495999999,,pitch,basketball,,,,,,,
way/1185635263,37.7270764,-122.435219,,pitch,four_square,,,,,,,
way/1185635264,37.72709856,-122.43507657999999,,pitch,volleyball,,,,,,,
way/1187971232,37.6585342,-122.47569486,,swimming_pool,,,,,,,,
way/1187975835,37.68362148,-122.48169934,,pitch,tennis,,,,,,,
way/1187975836,37.68362128,-122.48149386,,pitch,tennis,,,,,,,
way/1187975837,37.68362096,-122.48128632000001,,pitch,tennis,,,,,,,
way/1187975838,37.683290060000004,-122.48170101999999,,pitch,tennis,,,,,,,
way/1187975839,37.68329018,-122.48149401999999,,pitch,tennis,,,,,,,
way/1187975840,37.6832896,-122.48128612000001,,pitch,tennis,,,,,,,
way/1187975841,37.68295978,-122.4812872,,pitch,tennis,,,,,,,
way/1187975842,37.682960660000006,-122.48149376,,pitch,tennis,,,,,,,
way/1187975843,37.682960560000005,-122.481701,,pitch,tennis,,,,,,,
way/1188140791,37.666689391304345,-122.44080260434782,,pitch,baseball,,,,,,,
way/1188140795,37.66645593333333,-122.44136989166667,,pitch,basketball,,,,,,,
way/1188140796,37.66664548,-122.44135164,,pitch,basketball,,,asphalt,,,,
way/1188140797,37.667005180000004,-122.44099576,,pitch,basketball,,,,,,,
way/1188140798,37.6669881,-122.44081432,,pitch,basketball,,,,,,,
way/1188140799,37.666957659999994,-122.4406334,,pitch,basketball,,,,,,,
way/1188140800,37.6673491,-122.44144472,,pitch,tennis,,,,,,,
way/1188140801,37.66733334,-122.44126834,,pitch,tennis,,,,,,,
way/1188140802,37.66732002,-122.44111604,,pitch,tennis,,,,,,,
way/1188140803,37.66730734,-122.44096332,,pitch,tennis,,,,,,,
way/1188140804,37.66729410000001,-122.44081064,,pitch,tennis,,,,,,,
way/1188140805,37.6672808,-122.44065802,,pitch,tennis,,,,,,,
way/1188140806,37.667265900000004,-122.44050322000001,,pitch,tennis,,,,,,,
way/1188140807,37.66725280000001,-122.44035111999999,,pitch,tennis,,,,,,,
way/1188140808,37.6672387,-122.44019774,,pitch,tennis,,,,,,,
way/1188140809,37.6672272,-122.44004523999999,,pitch,tennis,,,,,,,
way/1188955997,37.772809723529406,-122.46399228823529,Skatin' Place,pitch,roller_skating,yes,,asphalt,no,,,
way/1190484350,37.786554342857144,-122.40193157142858,,swimming_pool,,private,,,,,,
way/1190963454,37.772767685714285,-122.4107880857143,,swimming_pool,,customers,,,,,,
way/1191526718,37.754641911111115,-122.38672491111112,,park,,,,,,,,
way/1191943537,37.54130759090909,-122.32091176363635,,swimming_pool,,private,,,,,,
way/1192678570,37.727586474999995,-122.45822272000001,,garden,,,,,,,,
way/1192747374,37.80608118,-122.3319938,,pitch,basketball,,,,,,,
way/1192766844,37.7618319125,-122.3929050875,Commander Isaiah Nelson Memorial Hanging Gardens,garden,,private,,,,,,
way/1193271938,37.76869696000001,-122.47109957333333,Chile,garden,,,,,,,,
way/1193456304,37.807190761111116,-122.40120225,Pier 29 Public Shore,park,,,,,,,Port of SF,
way/1193867827,37.776483309999996,-122.41642694,The Commons,park,,permissive,,,,,,
way/1194502066,37.74953004,-122.45653352,Rehab Therapy Yard,pitch,basketball,,,,,,,
way/1195049107,37.73781254,-122.41306574000001,,pitch,basketball,,,,,,,
way/1195049108,37.73779822,-122.413266,,pitch,four_square,,,,,,,
way/1195049109,37.73786382,-122.41325959999999,,pitch,four_square,,,,,,,
way/1195049110,37.73796578,-122.413149,,pitch,soccer,,,,,,,
way/1195049111,37.73782151111111,-122.41310053333333,,park,,,,,,,,
way/1195201802,37.78034006,-122.40065833999999,,pitch,basketball,,,,,,,
way/1195201803,37.78042054,-122.40055622,,pitch,basketball,,,,,,,
way/1195202516,37.77104388,-122.39895104,,pitch,tennis,,,,,,,
way/1195249555,37.765131600000004,-122.42723122857142,,swimming_pool,,,,,,,,
way/1195257447,37.79289028,-122.433912,,pitch,four_square,,,,,,,
way/1195257448,37.79293122,-122.43407896,,playground,,private,,,,,,
