id,lat,lon,name,type,operator,route_ref,network,wheelchair,shelter,bench,bus,tram,subway,light_rail
node/6384556808,37.7522328,-122.4186501,24th Street & Mission Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556809,37.7529551,-122.4067186,24th Street & Potrero Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556810,37.7530208,-122.4061302,24th Street & Potrero Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556811,37.7530142,-122.406722,24th Street & Potrero Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384556812,37.7531044,-122.406132,24th Street & Potrero Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384556813,37.7924048,-122.4351395,Jackson Street & Fillmore Street,public_transport:stop_position,San Francisco Municipal Railway,15147,Muni,,,,yes,,,
node/6384556814,37.7939698,-122.422811,Jackson Street & Van Ness Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556815,37.7938912,-122.4234547,Jackson Street & Van Ness Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556816,37.7481946,-122.4190569,Cesar Chavez Street & Bartlett Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556817,37.7480696,-122.417994,Cesar Chavez Street & Mission Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6384556885,37.7339996,-122.4936677,Sloat Boulevard & 36th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556886,37.7410162,-122.465624,Ulloa Street & West Portal Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,yes,,,yes,,,
node/6384556887,37.7409997,-122.4660246,Ulloa Street & West Portal Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,yes,,,yes,,,
node/6384556888,37.7414859,-122.4688623,Ulloa Street & Forest Side Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,yes,,,yes,,,
node/6384556889,37.7415069,-122.4683851,Ulloa Street & Forest Side Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,yes,,,yes,,,
node/6384556890,37.745542,-122.5074829,Lower Great Highway & Rivera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384556891,37.7455617,-122.507536,Lower Great Highway & Rivera Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384556892,37.7512384,-122.4361739,24th Street & Diamond Street,bus_stop,San Francisco Municipal Transportation Agency,48,Muni,,no,no,yes,,,
node/6384556893,37.7604632,-122.388057,20th Street & 3rd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384556894,37.7403123,-122.388549,Hudson Avenue & 3rd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655753,37.7521759,-122.398195,25th Street & Wisconsin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655754,37.7522791,-122.39834,25th Street & Wisconsin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655755,37.7522691,-122.396663,25th Street & Connecticut Street,bus_stop,San Francisco Municipal Transportation Agency,13505,Muni,,no,no,yes,,,
node/6384655756,37.7523991,-122.396368,25th Street & Connecticut Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655757,37.7526654,-122.394675,Dakota Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655758,37.7537607,-122.395651,101 Dakota Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655759,37.7537374,-122.395799,14 Dakota Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655760,37.7547018,-122.396827,23rd Street & Dakota Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655761,37.7547082,-122.396555,Dakota Street & 23rd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655762,37.7548444,-122.398577,23rd Street & Townsend Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384655763,37.7559769,-122.397933,Arkansas Street & Madera Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655764,37.7557873,-122.398728,Wisconsin Street & Madera Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655765,37.757219,-122.398845,Wisconsin Street & 22nd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655766,37.7573966,-122.398094,Arkansas Street & 22nd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655767,37.759842,-122.398385,20th Street & Arkansas Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384655768,37.7600036,-122.398098,20th Street & Arkansas Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384655769,37.7611623,-122.397282,Connecticut Street & 19th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655770,37.7613531,-122.397509,Connecticut Street & 19th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655771,37.7660231,-122.401615,De Haro Street & 16th Street,bus_stop,San Francisco Municipal Transportation Agency,14350,Muni,,no,no,yes,,,
node/6384655772,37.7648824,-122.4027,Rhode Island Street & 17th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655773,37.7716686,-122.401992,Townsend Street & 7th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384655774,37.7735985,-122.399359,Townsend Street & 6th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384655775,37.7737524,-122.399421,Townsend Street & 6th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384655777,37.7787575,-122.393072,Townsend Street & 3rd Street,bus_stop,San Francisco Municipal Transportation Agency,16692,Muni,,no,,yes,,,
node/6384655778,37.7789502,-122.392485,Townsend Street & 3rd Street,bus_stop,San Francisco Municipal Transportation Agency,16691,Muni,,no,no,yes,,,
node/6384655781,37.7818335,-122.391876,2nd Street & Brannan Street,public_transport:platform,San Francisco Municipal Transportation Agency,,Muni,,no,,yes,,,
node/6384655782,37.781874,-122.392294,2nd Street & Brannan Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,,yes,,,
node/6384663489,37.7480336,-122.419923,Cesar Chavez Street & Valencia Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6384663490,37.7683734,-122.415741,Folsom Street & 14th Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663491,37.7684427,-122.415514,Folsom Street & 14th Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663492,37.758723,-122.4147987,Folsom Street & 20th Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663493,37.7591403,-122.4146194,Folsom Street & 20th Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663494,37.7558859,-122.4143079,Folsom Street & 22nd Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663495,37.7554894,-122.414469,Folsom Street & 22nd Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663496,37.752282,-122.41418,Folsom Street & 24th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663497,37.7527171,-122.414012,Folsom Street & 24th Street,bus_stop,San Francisco Municipal Transportation Agency,14677,Muni,yes,yes,yes,yes,,,
node/6384663498,37.751014,-122.414071,Folsom Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663499,37.7508022,-122.413841,Folsom Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663500,37.7484447,-122.4203227,Valencia Street & Cesar Chavez Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384663501,37.7484493,-122.420218,Valencia Street & Cesar Chavez Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6384663502,37.7502191,-122.420616,Valencia Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384663503,37.7507625,-122.420424,Valencia Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,16878,Muni,,no,no,yes,,,
node/6384663504,37.7519475,-122.420783,Valencia Street & 24th Street,bus_stop,San Francisco Municipal Transportation Agency,16877,Muni,,no,yes,yes,,,
node/6384663505,37.7483479,-122.415639,Cesar Chavez Street & South Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6384663506,37.7717102,-122.414414,Folsom Street & 11th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384663507,37.7545482,-122.403789,23rd Street & Vermont Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663508,37.7544495,-122.402729,23rd Street & Kansas Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384663509,37.7518705,-122.402232,Kansas Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663510,37.7508458,-122.402131,Kansas Street & 26th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663511,37.7533925,-122.401601,Rhode Island Street & 24th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663512,37.7521132,-122.40148,Rhode Island Street & 25th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663513,37.7506875,-122.401123,26th Street & Rhode Island Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663514,37.7507596,-122.401357,Rhode Island Street & 26th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384663515,37.7507733,-122.400066,26th Street & De Haro Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663516,37.7508582,-122.400146,26th Street & De Haro Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663517,37.751096,-122.398675,26th Street & Wisconsin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384663518,37.7512933,-122.398316,Wisconsin Street & 26th Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667165,37.7824219,-122.397766,Harrison Street & 3rd Street,bus_stop,San Francisco Municipal Transportation Agency,14967,Muni,,no,,yes,,,
node/6384667166,37.7841714,-122.395547,Harrison Street & 2nd Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384667167,37.7840603,-122.3949713,2nd Street & Harrison Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,yes,yes,,,
node/6384667171,37.7978462,-122.406347,Broadway & Columbus Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667172,37.797599,-122.408307,Broadway & Stockton Street,bus_stop,San Francisco Municipal Transportation Agency,13087,Muni,,yes,yes,yes,,,
node/6384667173,37.7951573,-122.4200776,Pacific Avenue & Larkin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667174,37.7953198,-122.419851,Pacific Avenue & Larkin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667175,37.7953996,-122.418428,Pacific Avenue & Hyde Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384667176,37.7957439,-122.416554,Pacific Avenue & Leavenworth Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667177,37.7958146,-122.41514,Pacific Avenue & Jones Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667178,37.7959438,-122.414907,Pacific Avenue & Jones Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667179,37.7960245,-122.413486,Pacific Avenue & Taylor Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667180,37.7961711,-122.413226,Pacific Avenue & Taylor Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667181,37.7962456,-122.411856,Pacific Avenue & Mason Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667182,37.7963709,-122.411621,Pacific Avenue & Mason Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667183,37.7964344,-122.410239,Pacific Avenue & Powell Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6384667184,37.7965753,-122.409955,Pacific Avenue & Powell Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667508,37.7919317,-122.431241,Washington Street & Buchanan Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667509,37.7915282,-122.434526,Washington Street & Fillmore Street,bus_stop,San Francisco Municipal Railway,16916,Muni,,no,yes,yes,,,
node/6384667510,37.7914819,-122.4361524,Steiner Street & Washington Street,bus_stop,San Francisco Municipal Railway,,Muni,,no,yes,yes,,,
node/6384667511,37.7927721,-122.4328195,Jackson Street & Webster Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667512,37.7926995,-122.4328034,Jackson Street & Webster Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667513,37.7929826,-122.4311677,Jackson Street & Buchanan Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667514,37.7931834,-122.4295179,Jackson Street & Laguna Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667515,37.794848,-122.4230132,Pacific Avenue & Van Ness Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667516,37.7949125,-122.42302,Pacific Avenue & Van Ness Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667517,37.7934036,-122.4278791,Jackson Street & Octavia Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667518,37.7936033,-122.4262384,Jackson Street & Gough Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667519,37.7938128,-122.424595,Jackson Street & Franklin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667585,37.7969698,-122.406776,Pacific Avenue & Grant Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,yes,,,yes,,,
node/6384667586,37.7971648,-122.405208,Pacific Avenue & Kearny Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667587,37.7973733,-122.403588,Pacific Avenue & Montgomery Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667588,37.7975251,-122.4024,Pacific Avenue & Sansome Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667589,37.7964751,-122.40195,Sansome Street & Jackson Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6384667590,37.7905653,-122.400541,Sansome Street & Sutter Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667591,37.794184,-122.421682,Jackson Street & Polk Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667592,37.792785,-122.424656,Washington Street & Franklin Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6384667593,37.792565,-122.4262903,Washington Street & Gough Street,bus_stop,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6384667594,37.7921838,-122.42924,Washington Street & Laguna Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
node/6386013931,37.7901698,-122.417317,Hyde Street & Pine Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,no,yes,,,
node/6386013932,37.7911281,-122.417515,Hyde Street & California Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,yes,yes,yes,,,
node/6386013937,37.7945247,-122.4184374,Jackson Street & Hyde Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,yes,,,yes,,,
node/6386013939,37.7901721,-122.415488,Leavenworth Street & Pine Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,no,,yes,,,
node/6386013940,37.7847617,-122.414304,Ellis Street & Leavenworth Street,bus_stop,San Francisco Municipal Transportation Agency,,Muni,,,,yes,,,
